time,T_flow_in,T_flow_out,bypass_fraction,core_balance,coupling_its_primary,e_flow_in_m,e_flow_out,h,inlet_mdot,inlet_temp_fluid,inlet_vel_y_pp,mass_flow_OR,mass_flow_out,mass_flow_plenum,max_Tf,max_vy,num_fixed_point,outlet_pressure,plenum_fraction,power,pressure_drop,pressure_in
-68,873.15000099772,973.28018492609,0.0034439039162546,579178.09649235,1,-2058901672.7526,2295010251.1611,0.27052069320789,976,873.15,0.2960766880296,3.3612502261053,976.00000111524,984.82349698896,1105.7179691233,0.35167149943742,0,200000,1.0090404670734,236687756.50496,-160849.04971306,360849.04971306
-67,873.15000099772,973.28043086085,0.0034436494596181,578598.17839867,1,-2058901672.7526,2295010831.0792,0.27052069320789,976,873.15,0.2960766880296,3.3610018764278,976.00000111524,984.82332096357,1105.7225405273,0.35167151713866,0,200000,1.0090402867195,236687756.50496,-160849.04841465,360849.04841465
-66,873.15000099772,973.28065875428,0.003443417875553,578060.80203396,1,-2058901672.7526,2295011368.4556,0.27052069320789,976,873.15,0.2960766880296,3.36077585038,976.00000111524,984.82316297382,1105.7267201371,0.35167153445429,0,200000,1.0090401248448,236687756.50496,-160849.04729092,360849.04729092
-65,873.15000099772,973.28086939632,0.003443207390664,577564.10472685,1,-2058901672.7526,2295011865.1529,0.27052069320789,976,873.15,0.2960766880296,3.3605704171281,976.00000111524,984.82302116555,1105.7305416188,0.35167155130026,0,200000,1.0090399795494,236687756.50496,-160849.04633121,360849.04633121
-64,873.15000099772,973.28106359754,0.0034430163495396,577106.17514426,1,-2058901672.7526,2295012323.0825,0.27052069320789,976,873.15,0.2960766880296,3.3603839609904,976.00000111524,984.822893898,1105.7340357292,0.35167156761062,0,200000,1.0090398491523,236687756.50496,-160849.04552494,360849.04552494
-63,873.15000099772,973.28124218006,0.0034428432106093,576685.07471901,1,-2058901672.7526,2295012744.1829,0.27052069320789,976,873.15,0.2960766880296,3.3602149773943,976.00000111524,984.82277971726,1105.7372305622,0.3516715833359,0,200000,1.0090397321639,236687756.50496,-160849.04486169,360849.04486169
-62,873.15000099772,973.28140596944,0.0034426865412233,576298.85672623,1,-2058901672.7526,2295013130.4009,0.27052069320789,976,873.15,0.2960766880296,3.3600620680734,976.00000111524,984.82267733315,1105.7401517757,0.35167159844127,0,200000,1.0090396272621,236687756.50496,-160849.04433131,360849.04433131
-61,873.15000099772,973.28155578761,0.0034425450123856,575945.58308703,1,-2058901672.7526,2295013483.6745,0.27052069320789,976,873.15,0.2960766880296,3.3599239359276,976.00000111524,984.82258559901,1105.7428228014,0.35167161290476,0,200000,1.0090395332722,236687756.50496,-160849.043924,360849.043924
-60,873.15000099772,973.28169244663,0.0034424173929784,575623.33893543,1,-2058901672.7526,2295013805.9187,0.27052069320789,976,873.15,0.2960766880296,3.3597993793861,976.00000111524,984.82250349423,1105.7452650372,0.35167162671558,0,200000,1.0090394491485,236687756.50496,-160849.04363036,360849.04363036
-59,873.15000099772,973.28181674338,0.0034423025441277,575330.24521261,1,-2058901672.7526,2295014099.0124,0.27052069320789,976,873.15,0.2960766880296,3.3596872869076,976.00000111524,984.82243010888,1105.7474980248,0.35167163987243,0,200000,1.0090393739586,236687756.50496,-160849.04344144,360849.04344144
-58,873.15000099772,973.28192945506,0.0034421994134764,575064.46925026,1,-2058901672.7526,2295014364.7883,0.27052069320789,976,873.15,0.2960766880296,3.3595866313918,976.00000111524,984.82236463037,1105.7495396119,0.35167165238198,0,200000,1.0090393068699,236687756.50496,-160849.04334873,360849.04334873
-57,873.15000099772,973.28203133551,0.0034421070295933,574824.23352104,1,-2058901672.7526,2295014605.0241,0.27052069320789,976,873.15,0.2960766880296,3.3594964647219,976.00000111524,984.82230633175,1105.7514061009,0.35167166425754,0,200000,1.0090392471377,236687756.50496,-160849.04334422,360849.04334422
-56,873.15000099772,973.28212311217,0.0034420244966114,574607.82268387,1,-2058901672.7526,2295014821.4349,0.27052069320789,976,873.15,0.2960766880296,3.3594159125314,976.00000111524,984.82225456151,1105.7531123851,0.3516716755177,0,200000,1.0090391940945,236687756.50496,-160849.04342039,360849.04342039
-55,873.15000099772,973.2822054838,0.0034419509890139,574413.58907658,1,-2058901672.7526,2295015015.6685,0.27052069320789,976,873.15,0.2960766880296,3.3593441691162,976.00000111524,984.82220873462,1105.7546720728,0.35167168618525,0,200000,1.0090391471407,236687756.50496,-160849.0435702,360849.0435702
-54,873.15000099772,973.28227911865,0.0034418857467393,574239.95692879,1,-2058901672.7526,2295015189.3007,0.27052069320789,976,873.15,0.2960766880296,3.3592804926561,976.00000111524,984.82216832481,1105.7560976009,0.35167169628617,0,200000,1.0090391057372,236687756.50496,-160849.04378709,360849.04378709
-53,873.15000099772,973.28234465331,0.0034418280704365,574085.42513567,1,-2058901672.7526,2295015343.8325,0.27052069320789,976,873.15,0.2960766880296,3.3592242005845,976.00000111524,984.82213285777,1105.7574003377,0.35167170584871,0,200000,1.009039069398,236687756.50496,-160849.04406497,360849.04406497
-52,873.15000099772,973.28240269194,0.0034417773171279,573948.56912333,1,-2058901672.7526,2295015480.6885,0.27052069320789,976,873.15,0.2960766880296,3.3591746653552,976.00000111524,984.82210190513,1105.7585906777,0.35167171490266,0,200000,1.0090390376842,236687756.50496,-160849.04439819,360849.04439819
-51,873.15000099772,973.28245380591,0.0034417328960187,573828.04155308,1,-2058901672.7526,2295015601.216,0.27052069320789,976,873.15,0.2960766880296,3.3591313103526,976.00000111524,984.82207507934,1105.7596781266,0.35167172347864,0,200000,1.0090390101988,236687756.50496,-160849.04478155,360849.04478155
-50,873.15000099772,973.28249853387,0.0034416942645636,573722.5723272,1,-2058901672.7526,2295015706.6853,0.27052069320789,976,873.15,0.2960766880296,3.3590936060524,976.00000111524,984.8220520291,1105.7606713797,0.3516717316076,0,200000,1.0090389865817,236687756.50496,-160849.04521025,360849.04521025
-49,873.15000099772,973.28253738199,0.0034416609249096,573630.96784073,1,-2058901672.7526,2295015798.2898,0.27052069320789,976,873.15,0.2960766880296,3.35906106655,976.00000111524,984.82203243536,1105.7615783927,0.35167173932028,0,200000,1.0090389665062,236687756.50496,-160849.04567989,360849.04567989
-48,873.15000099772,973.28257082461,0.0034416324203329,573552.10958725,1,-2058901672.7526,2295015877.148,0.27052069320789,976,873.15,0.2960766880296,3.3590332460832,976.00000111524,984.82201600799,1105.7624064459,0.35167174664691,0,200000,1.0090389496749,236687756.50496,-160849.04618644,360849.04618644
-47,873.15000099772,973.28259930504,0.0034416083321946,573484.95228058,1,-2058901672.7526,2295015944.3053,0.27052069320789,976,873.15,0.2960766880296,3.3590097360602,976.00000111524,984.82200248254,1105.7631622033,0.35167175361684,0,200000,1.0090389358168,236687756.50496,-160849.0467262,360849.0467262
-46,873.15000099772,973.28262323646,0.003441588276916,573428.52161127,1,-2058901672.7526,2295016000.736,0.27052069320789,976,873.15,0.2960766880296,3.3589901621082,976.00000111524,984.82199161772,1105.763851766,0.35167176025834,0,200000,1.0090389246848,236687756.50496,-160849.04729581,360849.04729581
-45,873.15000099772,973.28264300307,0.0034415719031952,573381.9116345,1,-2058901672.7526,2295016047.346,0.27052069320789,976,873.15,0.2960766880296,3.3589741813567,976.00000111524,984.82198319301,1105.7644807202,0.35167176659838,0,200000,1.009038916053,236687756.50496,-160849.0478922,360849.0478922
-44,873.15000099772,973.2826589613,0.0034415588894686,573344.28188282,1,-2058901672.7526,2295016084.9757,0.27052069320789,976,873.15,0.2960766880296,3.3589614799595,976.00000111524,984.82197700661,1105.7650541819,0.35167177266255,0,200000,1.0090389097144,236687756.50496,-160849.04851261,360849.04851261
-43,873.15000099772,973.28267144107,0.0034415489415305,573314.8543759,1,-2058901672.7526,2295016114.4032,0.27052069320789,976,873.15,0.2960766880296,3.3589517707719,976.00000111524,984.82197287363,1105.7655768373,0.35167177847493,0,200000,1.0090389054798,236687756.50496,-160849.04915449,360849.04915449
-42,873.15000099772,973.28268074715,0.0034415417902858,573292.91048151,1,-2058901672.7526,2295016136.3471,0.27052069320789,976,873.15,0.2960766880296,3.3589447911571,976.00000111524,984.82197062448,1105.7660529787,0.35167178405808,0,200000,1.0090389031754,236687756.50496,-160849.04981556,360849.04981556
-41,873.15000099772,973.28268716051,0.0034415371897342,573277.78767973,1,-2058901672.7526,2295016151.4699,0.27052069320789,976,873.15,0.2960766880296,3.3589403010188,976.00000111524,984.8219701035,1105.7664865388,0.351671789433,0,200000,1.0090389026416,236687756.50496,-160849.05049375,360849.05049375
-40,873.15000099772,973.28269093968,0.0034415349150665,573268.87633568,1,-2058901672.7526,2295016160.3813,0.27052069320789,976,873.15,0.2960766880296,3.358938080943,976.00000111524,984.82197116762,1105.7668811206,0.35167179461915,0,200000,1.0090389037319,236687756.50496,-160849.0511872,360849.0511872
-39,873.15000099772,973.28269232215,0.0034415347609142,573265.61644512,1,-2058901672.7526,2295016163.6412,0.27052069320789,976,873.15,0.2960766880296,3.3589379304904,976.00000111524,984.8219736853,1105.7672400253,0.35167179963447,0,200000,1.0090389063115,236687756.50496,-160849.05189421,360849.05189421
-38,873.15000099772,973.2826915257,0.0034415365397278,573267.49448925,1,-2058901672.7526,2295016161.7631,0.27052069320789,976,873.15,0.2960766880296,3.3589396666125,976.00000111524,984.82197753555,1105.7675662778,0.35167180449543,0,200000,1.0090389102564,236687756.50496,-160849.05261328,360849.05261328
-37,873.15000099772,973.28268874972,0.0034415400802582,573274.0403071,1,-2058901672.7526,2295016155.2173,0.27052069320789,976,873.15,0.2960766880296,3.3589431221701,976.00000111524,984.82198260698,1105.7678626497,0.35167180921711,0,200000,1.0090389154525,236687756.50496,-160849.05334304,360849.05334304
-36,873.15000099772,973.28268417647,0.0034415452262483,573284.82409531,1,-2058901672.7526,2295016144.4335,0.27052069320789,976,873.15,0.2960766880296,3.3589481446565,976.00000111524,984.82198879699,1105.7681316808,0.35167181381321,0,200000,1.0090389217947,236687756.50496,-160849.05408226,360849.05408226
